t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.162152325376905,0.004159798926230235,-3.897850247842016,-3.3369165849187805,-3.044995958309874,346,447,PKI,WEC,Health Care,Utilities
-4.16173082026717,0.004165853550763814,-3.897850247842016,-3.3369165849187805,-3.044995958309874,240,332,JNJ,PAYX,Health Care,Information Technology
-4.161265783104291,0.004172542830538572,-3.897850247842016,-3.3369165849187805,-3.044995958309874,144,223,EIX,IFF,Utilities,Materials
-4.161228549221421,0.004173078841940817,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,399,EBAY,SWK,Information Technology,Consumer Discretionary
-4.161176219183648,0.0041738322809337265,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,15,54,AEP,AZO,Utilities,Consumer Discretionary
-4.160240213436476,0.0041873297568750505,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,434,CTXS,VAR,Information Technology,Health Care
-4.159809666191214,0.0041935517630058055,-3.897850247842016,-3.3369165849187805,-3.044995958309874,399,443,SWK,VZ,Consumer Discretionary,Telecommunication Services
-4.159774588326141,0.004194059059083958,-3.8985380890499317,-3.33730009502917,-3.04526212344888,299,345,MSI,PKG,Information Technology,Materials
-4.1597107611691,0.004194982271333768,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,134,AMGN,DTE,Health Care,Utilities
-4.159630193525821,0.004196147887498457,-3.897850247842016,-3.3369165849187805,-3.044995958309874,414,447,TROW,WEC,Financials,Utilities
-4.159588574247332,0.004196750132337625,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,125,AEP,DIS,Utilities,Consumer Discretionary
-4.159399991908151,0.0041994799719796755,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,435,JBHT,VFC,Industrials,Consumer Discretionary
-4.159156710609283,0.004203004008810029,-3.89797453720704,-3.3369858901403697,-3.045044058956916,44,379,APH,SBUX,Information Technology,Consumer Discretionary
-4.158875247664436,0.004207084496532391,-3.897850247842016,-3.3369165849187805,-3.044995958309874,125,409,DIS,TIF,Consumer Discretionary,Consumer Discretionary
-4.158666982894513,0.004210106130049,-3.8994152987800637,-3.337789053220134,-3.04560144905752,277,406,MCD,TDG,Consumer Discretionary,Industrials
-4.1584783465488195,0.004212844694339982,-3.8986865709519747,-3.33738286976814,-3.045319569004833,402,450,SYK,WLTW,Health Care,Financials
-4.158095369708846,0.00421840964349594,-3.897850247842016,-3.3369165849187805,-3.044995958309874,425,449,UHS,WHR,Health Care,Consumer Discretionary
-4.157658632149949,0.004224763977312725,-3.9050979975171414,-3.340952934475415,-3.047796486680134,98,212,COF,HPE,Financials,Information Technology
-4.157612906731886,0.004225429767153991,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,189,427,GOOG,UNH,Information Technology,Health Care
-4.1574911628374585,0.004227202899779988,-3.9012562600783958,-3.3388147151895495,-3.0463131508802097,444,465,WAT,XYL,Health Care,Industrials
-4.157301834972193,0.004229961706890002,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,236,441,ITW,VRTX,Industrials,Health Care
-4.157269755542298,0.004230429318045592,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,381,CAG,SEE,Consumer Staples,Materials
-4.157022200920925,0.004234039428694581,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,404,INCY,T,Health Care,Telecommunication Services
-4.156708027124756,0.004238625106952385,-3.8984009699035513,-3.3372236508606488,-3.045209070643761,77,409,CCI,TIF,Real Estate,Consumer Discretionary
-4.156100175823271,0.00424751018931154,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,103,A,COST,Health Care,Consumer Staples
-4.155738632327239,0.004252803011926605,-3.897850247842016,-3.3369165849187805,-3.044995958309874,356,449,PSA,WHR,Real Estate,Consumer Discretionary
-4.155652079058633,0.00425407100399327,-3.898516606674342,-3.337288118811728,-3.0452538119091113,343,430,PH,UPS,Industrials,Industrials
-4.155387030331158,0.0042579560763917465,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,172,451,FIS,WM,Information Technology,Industrials
-4.155307790798311,0.004259118195373641,-3.897850247842016,-3.3369165849187805,-3.044995958309874,266,313,LOW,NKE,Consumer Discretionary,Consumer Discretionary
-4.155072476678544,0.004262570997209078,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,152,189,ES,GOOG,Utilities,Information Technology
-4.154835218870895,0.004266054908741952,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,415,INCY,TRV,Health Care,Financials
-4.154470442377279,0.004271416390462095,-3.897850247842016,-3.3369165849187805,-3.044995958309874,117,258,D,LEG,Utilities,Consumer Discretionary
-4.154309828490046,0.004273779043892671,-3.89797453720704,-3.3369858901403697,-3.045044058956916,379,399,SBUX,SWK,Consumer Discretionary,Consumer Discretionary
-4.154207354357049,0.004275287077128964,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,109,441,CSX,VRTX,Industrials,Health Care
-4.154028497892635,0.004277920335623873,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,240,CAG,JNJ,Consumer Staples,Health Care
-4.153992989453583,0.004278443293686853,-3.898113594160904,-3.3370634263260595,-3.045097871614092,238,384,JBHT,SJM,Industrials,Consumer Staples
-4.1539564762953365,0.004278981109885639,-3.8980160533142936,-3.3370090393331684,-3.0450601253242686,75,240,CB,JNJ,Financials,Health Care
-4.153578453613798,0.004284552781517909,-3.898113594160904,-3.3370634263260595,-3.045097871614092,103,280,COST,MCO,Consumer Staples,Financials
-4.15313347699359,0.0042911197805172285,-3.9022625560761988,-3.3393750751326396,-3.0467019340428503,231,406,IQV,TDG,Health Care,Industrials
-4.152496374616503,0.00430053819774079,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,75,233,CB,IRM,Financials,Real Estate
-4.152398825177964,0.004301981957696771,-3.897850247842016,-3.3369165849187805,-3.044995958309874,210,409,HON,TIF,Industrials,Consumer Discretionary
-4.1522040027364415,0.004304866711807862,-3.9009563544004733,-3.3386476730361596,-3.046197248872978,202,224,HCA,ILMN,Health Care,Health Care
-4.152104398524077,0.004306342243388465,-3.897850247842016,-3.3369165849187805,-3.044995958309874,80,387,CERN,SNA,Health Care,Consumer Discretionary
-4.151995783219663,0.004307951791492203,-3.897850247842016,-3.3369165849187805,-3.044995958309874,73,214,CAH,HRB,Health Care,Financials
-4.151839825585085,0.004310263857194949,-3.9009713033604263,-3.3386559997609453,-3.0462030264326208,188,206,GM,HII,Consumer Discretionary,Industrials
-4.1515069752338345,0.004315202142683884,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,96,263,CNC,LMT,Health Care,Industrials
-4.151199421103571,0.004319769718738735,-3.8978708839764673,-3.3369280920830686,-3.045003944786536,302,461,MU,XLNX,Information Technology,Information Technology
-4.1510000489895065,0.004322733011436728,-3.89815232058328,-3.337085018949891,-3.04511285748811,13,372,ADSK,RMD,Information Technology,Health Care
-4.150811005058617,0.004325544510252389,-3.897850247842016,-3.3369165849187805,-3.044995958309874,41,215,AOS,HRL,Industrials,Consumer Staples
-4.150401059528071,0.00433164704155403,-3.8980663732443857,-3.337037097041016,-3.0450795982990257,272,399,MAA,SWK,Real Estate,Consumer Discretionary
-4.149790825611474,0.004340745674988644,-3.8981477814105245,-3.3370824880665775,-3.0451111009881777,87,133,CINF,DRI,Financials,Consumer Discretionary
-4.149734782676416,0.0043415821540659745,-3.8996927740844773,-3.3379436868335546,-3.0457087558224516,19,120,AIG,DFS,Financials,Financials
-4.149625231768323,0.004343217701448818,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,142,CINF,ED,Financials,Utilities
-4.1492733859818,0.004348474413391837,-3.897850247842016,-3.3369165849187805,-3.044995958309874,43,219,APD,HUM,Materials,Health Care
-4.14913264067944,0.004350578829507858,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,163,251,EXR,KMX,Real Estate,Consumer Discretionary
-4.149083115960659,0.004351319541651425,-3.901657816387999,-3.3390383472674747,-3.0464683130379204,98,100,COF,COL,Financials,Industrials
-4.148777247123918,0.004355896795629507,-3.8982956439848837,-3.337164928951985,-3.0451683167868904,8,36,ADBE,AMZN,Information Technology,Consumer Discretionary
-4.148350312371471,0.004362293126177701,-3.9027091761632655,-3.339623713632653,-3.046874431020408,27,252,ALLE,KO,Industrials,Consumer Staples
-4.147970363508447,0.004367992728552222,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,434,ILMN,VAR,Health Care,Health Care
-4.147297187380385,0.004378107729293354,-3.8980586811967983,-3.3370328080924128,-3.04507662163272,146,223,EMN,IFF,Materials,Materials
-4.146966323403031,0.004383087058195574,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,417,EFX,TSN,Industrials,Consumer Staples
-4.146806269110258,0.00438549764688595,-3.897850247842016,-3.3369165849187805,-3.044995958309874,8,110,ADBE,CTAS,Information Technology,Industrials
-4.146665216893142,0.0043876230476841286,-3.897850247842016,-3.3369165849187805,-3.044995958309874,293,296,MOS,MRO,Materials,Energy
-4.146043725655847,0.004396999001024335,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,144,233,EIX,IRM,Utilities,Real Estate
-4.146026814838898,0.004397254376848483,-3.9003154864560496,-3.338290661649449,-3.045949526854183,49,129,AVGO,DLR,Information Technology,Real Estate
-4.14596970403006,0.004398116926130436,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,249,INCY,KMB,Health Care,Consumer Staples
-4.145690998039253,0.0044023284632111505,-3.9012562600783958,-3.3388147151895495,-3.0463131508802097,402,465,SYK,XYL,Health Care,Industrials
-4.145362725712375,0.004407293722652856,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,315,AEP,NOC,Utilities,Industrials
-4.145312148304813,0.004408059182101052,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,223,GM,IFF,Consumer Discretionary,Materials
-4.145001369025503,0.004412765310063317,-3.8984768274692168,-3.3372659420475115,-3.0452384211108194,313,378,NKE,SBAC,Consumer Discretionary,Real Estate
-4.144734785748866,0.004416805833698705,-3.898577815173127,-3.337322241720124,-3.0452774932946096,234,461,ISRG,XLNX,Health Care,Information Technology
-4.144707526102101,0.004417219190415763,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,251,410,KMX,TJX,Consumer Discretionary,Consumer Discretionary
-4.144649311866984,0.004418102051058301,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,87,274,CINF,MAR,Financials,Consumer Discretionary
-4.144640108155033,0.004418241646703966,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,308,CLX,NEE,Consumer Staples,Utilities
-4.144391932381376,0.004422007327013825,-3.8979594216370117,-3.336977461682612,-3.045038209291568,258,398,LEG,STZ,Consumer Discretionary,Consumer Staples
-4.144285445181891,0.004423624002556485,-3.898800353430501,-3.337446297549863,-3.045363587298757,310,427,NFLX,UNH,Information Technology,Health Care
-4.14381999039033,0.00443069681707014,-3.897850247842016,-3.3369165849187805,-3.044995958309874,338,373,PEP,ROK,Consumer Staples,Industrials
-4.143818067798734,0.004430726053197104,-3.898516606674342,-3.337288118811728,-3.0452538119091113,313,430,NKE,UPS,Consumer Discretionary,Industrials
-4.1429065612027784,0.004444606846670592,-3.8985571517379585,-3.337310722217809,-3.045269498744652,283,353,MET,PPL,Financials,Utilities
-4.142508256676576,0.004450684846672532,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,6,A,ABT,Health Care,Health Care
-4.142418229789733,0.004452059679286522,-3.9006346158903065,-3.3384684507176643,-3.0460728923300993,76,320,CBOE,NTRS,Financials,Financials
-4.142320644648772,0.004453550374624439,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,54,218,AZO,HSY,Consumer Discretionary,Consumer Staples
-4.142289553749211,0.004454025410055522,-3.897850247842016,-3.3369165849187805,-3.044995958309874,243,438,JWN,VNO,Consumer Discretionary,Real Estate
-4.142270143898664,0.004454321995104042,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,215,441,HRL,VRTX,Consumer Staples,Health Care
-4.142172176363182,0.0044558192270211065,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,252,CTXS,KO,Information Technology,Consumer Staples
-4.141861811655437,0.004460565546167978,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,203,A,HD,Health Care,Consumer Discretionary
-4.141445195107764,0.004466944001056086,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,203,ACN,HD,Information Technology,Consumer Discretionary
-4.141162031357418,0.004471284027816826,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,390,CLX,SO,Consumer Staples,Utilities
-4.140460596618999,0.0044820514422257785,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,64,149,BLK,EQIX,Financials,Real Estate
-4.1402245201861785,0.004485680667617483,-3.8994152987800637,-3.337789053220134,-3.04560144905752,65,406,BLL,TDG,Materials,Industrials
-4.140222469038701,0.004485712211853983,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,235,GM,IT,Consumer Discretionary,Information Technology
-4.140023433856247,0.00448877410228917,-3.9009563544004733,-3.3386476730361596,-3.046197248872978,11,202,ADP,HCA,Information Technology,Health Care
-4.139681187552737,0.004494043565728807,-3.897850247842016,-3.3369165849187805,-3.044995958309874,114,449,CVS,WHR,Consumer Staples,Consumer Discretionary
-4.139433640173979,0.004497858496830917,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,265,ADP,LNT,Information Technology,Utilities
-4.1393195351334935,0.004499617954807138,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,411,ALGN,TMO,Health Care,Health Care
-4.139237657521766,0.004500880864741601,-3.8984768274692168,-3.3372659420475115,-3.0452384211108194,145,378,EL,SBAC,Consumer Staples,Real Estate
-4.139151730996967,0.004502206574516862,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,152,416,ES,TSCO,Utilities,Consumer Discretionary
-4.139135117333251,0.004502462938071236,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,39,460,ANTM,XL,Health Care,Financials
-4.139047854488669,0.004503809699907675,-3.8984768274692168,-3.3372659420475115,-3.0452384211108194,43,378,APD,SBAC,Materials,Real Estate
-4.138886306429837,0.004506303905211761,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,172,189,FIS,GOOG,Information Technology,Information Technology
-4.138366800660526,0.004514333312076589,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,343,CI,PH,Health Care,Industrials
-4.138323733984858,0.004514999530247854,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,13,24,ADSK,ALGN,Information Technology,Health Care
-4.137414960551778,0.0045290787061238345,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,355,436,PRU,VLO,Financials,Energy
-4.137343573307335,0.004530186368928839,-3.898087908318904,-3.337049104552466,-3.0450879318820983,154,409,ESS,TIF,Real Estate,Consumer Discretionary
-4.137051180120691,0.004534725797313924,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,215,ADP,HRL,Information Technology,Consumer Staples
-4.1368403930139275,0.0045380008592342085,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,447,CI,WEC,Health Care,Utilities
-4.136763695506756,0.004539193066722385,-3.897850247842016,-3.3369165849187805,-3.044995958309874,119,447,DE,WEC,Industrials,Utilities
-4.13664565439204,0.0045410284893124715,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,266,441,LOW,VRTX,Consumer Discretionary,Health Care
-4.136381130380779,0.004545144035869795,-3.8996927740844773,-3.3379436868335546,-3.0457087558224516,120,174,DFS,FITB,Financials,Financials
-4.136158014789987,0.004548617983443892,-3.8981845053087554,-3.337102963905746,-3.045125311742089,134,444,DTE,WAT,Utilities,Health Care
-4.135566973249758,0.004557832314988819,-3.897850247842016,-3.3369165849187805,-3.044995958309874,329,443,ORCL,VZ,Information Technology,Telecommunication Services
-4.135288380119943,0.0045621814829650605,-3.898516606674342,-3.337288118811728,-3.0452538119091113,141,430,ECL,UPS,Materials,Industrials
-4.134800700616786,0.004569803854170419,-3.897850247842016,-3.3369165849187805,-3.044995958309874,373,414,ROK,TROW,Industrials,Financials
-4.134204253290688,0.004579142050008643,-3.897850247842016,-3.3369165849187805,-3.044995958309874,80,117,CERN,D,Health Care,Utilities
-4.133843742547814,0.004584794776295041,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,434,COO,VAR,Health Care,Health Care
-4.1337278535101,0.004586613241857575,-3.897850247842016,-3.3369165849187805,-3.044995958309874,175,291,FL,MO,Consumer Discretionary,Consumer Staples
